change_type,source_id,source,dataset_title,url,old_value,new_value,changed_at
new,,Statistics Sweden Population Statistics,Population statistics - January – June 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Preliminary population statistics for Sweden, first six months of 2010–2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population statistics - Quarter 1-3, 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population statistics - July – December 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Adopted persons by sex, region of birth, number of adoptive parents and year of birth. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,"Menu Search Home Business, industry and trade Business Changes to business Construction industry IT and internet industry International trade Manufacturing and production industry Retail industry Tourism industry Economy",https://www.ons.gov.uk/releasecalendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,Employment and labour market People in work People not in work,https://www.ons.gov.uk/releasecalendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,April 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Data Tool Census Survey Explorer Discover which surveys meet your criteria or needs. Search by topic, geography, and frequency of publication. This is a great place to jumpstart your research.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Clearing-up in The Central Population Register,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Mean population,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,See all the figures from these statistics We have more figures for the statistics in the Statbank. Create charts and tables with the figures you need.,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Census Survey Explorer Discover which surveys meet your criteria or needs. Search by topic, geography, and frequency of publication. This is a great place to jumpstart your research.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Census Survey Explorer,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Discover which surveys meet your criteria or needs. Search by topic, geography, and frequency of publication. This is a great place to jumpstart your research.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Training Census Academy Free courses to teach you how to use Census data. Learn how to use the U.S. Census Bureau's free data for work, school, or other projects.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,June 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,July 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,August 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,September 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,October 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,November 2026 Current Population Survey Basic Monthly,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,American Community Survey (ACS) Release Schedule Economic Census Release Schedule Release Schedule Economic Census Data Releases Data Releases Annual Business Survey (ABS) Tentative ABS Schedule American Housing Survey (,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,2024 Nonemployer Statistics,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Take Action As we continue to develop new functionalities like search by address and advanced printing and download options, please let us know what features are important to you. Please send your questions or comments o",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,✕ Is this page helpful? Yes No,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Census Academy Free courses to teach you how to use Census data. Learn how to use the U.S. Census Bureau's free data for work, school, or other projects.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Free courses to teach you how to use Census data. Learn how to use the U.S. Census Bureau's free data for work, school, or other projects.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Newsroom The latest press releases and statements from the U.S. Census Bureau. Also, find upcoming events, and useful information for journalists and media.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"The latest press releases and statements from the U.S. Census Bureau. Also, find upcoming events, and useful information for journalists and media.",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Developers Developer portal to access services and documentation for the Census Bureau's APIs.,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Developer portal to access services and documentation for the Census Bureau's APIs.,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,✕ Is this page helpful? Yes No ✕ NO THANKS 255 characters maximum 255 characters maximum reached ✕ Thank you for your feedback. Comments or suggestions? Top Back to Header Receive Updates To sign up for updates please en,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,✕ Is this page helpful? Yes No ✕ NO THANKS 255 characters maximum 255 characters maximum reached ✕ Thank you for your feedback. Comments or suggestions?,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Is this page helpful? Yes No,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"Please send your questions or comments on data.census.gov , Census API , or Microdata Access to [email protected]",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Receive Updates To sign up for updates please enter your email address. Enter your email address Subscribe Stay Current America Counts Director’s Blog Deputy Director’s Blog Random Samplings Research Matters Stay Connect,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Receive Updates To sign up for updates please enter your email address.,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,To sign up for updates please enter your email address.,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Stay Current America Counts Director’s Blog Deputy Director’s Blog Random Samplings Research Matters Stay Connected Contact Support Jobs Follow Information Quality | Data Linkage Infrastructure | Data Protection and Priv,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,Data Linkage Infrastructure,https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,monitor,2026-03-08T01:19:44.872203+00:00
new,,US Census Upcoming Releases,"You May Be Interested In Data Tool Census Survey Explorer Discover which surveys meet your criteria or needs. Search by topic, geography, and frequency of publication. This is a great place to jumpstart your research. Tr",https://www.census.gov/data/what-is-data-census-gov/upcoming-releases.html,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,Go to documentation of the statistics,https://stat.fi/en/statistics/vamuu,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Newly married, divorced and widowed by region, marital status, type of couple, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Circular migration - Old tables, not updated",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,updated,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of migrations by country of migration, region of birth, total number of migrations, type of migration and sex. Period 2000-2009 - 2010-2019",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"International migrations by country of birth, sex and number of migrations. Period 2000-2009 - 2010-2019",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population section,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,Release calendar,https://www.ons.gov.uk/releasecalendar,,upcoming,2026-03-08T01:19:44.872203+00:00
changed_status,,Statistics Norway Population,Migration is the relocation of one person between two Norwegian municipalities or between a Norwegian municipality and abroad. People who move several times during a single calendar year are counted each time they move.,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,monitor,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,Population and society,https://stat.fi/en/statistics/vamuu,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Delayed releases,https://www.dst.dk/en/Statistik/planlagte,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Support for business surveys,https://www.dst.dk/en/Statistik/planlagte,,monitor,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,Release calendar Methodology Media About Blog,https://www.ons.gov.uk/releasecalendar,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,English (EN) | Cymraeg (CY) Release calendar Methodology Media About Blog,https://www.ons.gov.uk/releasecalendar,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,/releasecalendar,https://www.ons.gov.uk/releasecalendar,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,Manage settings,https://www.ons.gov.uk/releasecalendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,ONS Migration Releases,Accept additional cookies Reject additional cookies Manage settings,https://www.ons.gov.uk/releasecalendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Taking part in a survey?,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons by region, age, type of household, number of children and sex. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons by region, age, household status and sex. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons by type of household, household status, age and sex. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons by household status, background and sex. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of households and persons by region, type of household (rough division), number of children and age of youngest child. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Regional statistics at a lower level than municipality (DeSO/RegSO),https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population per region by age and sex. Year 2010 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population per region by marital status and sex. Year 2010 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Population growth,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Excess of births over deaths,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,"In-migration, out-migration",https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number and percentage of persons and households by region and household size. Year 2011 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of households and persons by region, type of household and number of children. Year 2011 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of persons and households and persons by households by region. Year 2011 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population per region by citizenship and sex. Year 2010 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Population count,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of households per region by type of household. Year 2011 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population per region by foreign or Swedish background and sex. Year 2010 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population per region by region of birth and sex. Year 2010 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population density per sq. km, population and land area by region and sex. Year 1991 - 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Newly married, divorced and widowed by region, marital status, type of couple, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Average age at marriage by sex. Year 1871 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"The marriages average duration in years at divorce respectively death, by region. Year 1998 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Eurostat Release Calendar,Click this radio box. Help us improve your experience - tell us any problems you had. Please choose one of the options. I cannot find the information I am looking for I found mistake(s) in the text I had a technical prob,https://ec.europa.eu/eurostat/news/release-calendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Asylum-seekers by country of citizenship and sex. Month, quarter, half year, whole year. Year 2002 - 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Unaccompanied asylum-seeking minors by sex, age, citizenship. Month, quarter, half year, whole year. Year 2002 - 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Asylum-seekers in the Swedish Migration Agency´s receptions system by citizenship, age and sex. Year 2002 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population density,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,Deaths by week (experimental statistics),https://stat.fi/en/statistics/vamuu,,monitor,2026-03-08T01:19:44.872203+00:00
